year,carcass_present,bird_or_mammal,species_code,species_sci_name,species_common_name,species_itis,species,age_class,sex,condition,cause_of_death,alive,n
2012,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),NA,U,3,2,0,1
2012,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),NA,U,3,4,0,30
2012,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),NA,U,3,NA,0,16
2012,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),NA,U,4,2,0,1
2012,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),NA,U,4,4,0,81
2012,1,bird,BRPE,Pelecanus occidentalis,Brown Pelican,174685,BRPE: Brown Pelican (Pelecanus occidentalis; ITIS: 174685),NA,U,4,NA,0,4
2012,1,bird,BUSH,Puffinus bulleri,Buller's Shearwater,174552,BUSH: Buller's Shearwater (Puffinus bulleri; ITIS: 174552),NA,U,4,4,0,2
2012,1,bird,BVSH,Puffinus opisthomelas,Black-vented Shearwater,554396,BVSH: Black-vented Shearwater (Puffinus opisthomelas; ITIS: 554396),NA,U,4,4,0,2
2012,1,bird,CAAU,Ptychoramphus aleuticus,Cassin's Auklet,177013,CAAU: Cassin's Auklet (Ptychoramphus aleuticus; ITIS: 177013),1,U,3,4,0,1
2012,1,bird,CAAU,Ptychoramphus aleuticus,Cassin's Auklet,177013,CAAU: Cassin's Auklet (Ptychoramphus aleuticus; ITIS: 177013),NA,F,2,NA,0,2
2012,1,bird,CAAU,Ptychoramphus aleuticus,Cassin's Auklet,177013,CAAU: Cassin's Auklet (Ptychoramphus aleuticus; ITIS: 177013),NA,U,2,4,0,2
2012,1,bird,CAAU,Ptychoramphus aleuticus,Cassin's Auklet,177013,CAAU: Cassin's Auklet (Ptychoramphus aleuticus; ITIS: 177013),NA,U,2,NA,0,1
2012,1,bird,CAAU,Ptychoramphus aleuticus,Cassin's Auklet,177013,CAAU: Cassin's Auklet (Ptychoramphus aleuticus; ITIS: 177013),NA,U,3,0,0,1
2012,1,bird,CAAU,Ptychoramphus aleuticus,Cassin's Auklet,177013,CAAU: Cassin's Auklet (Ptychoramphus aleuticus; ITIS: 177013),NA,U,3,4,0,7
2012,1,bird,CAAU,Ptychoramphus aleuticus,Cassin's Auklet,177013,CAAU: Cassin's Auklet (Ptychoramphus aleuticus; ITIS: 177013),NA,U,4,4,0,8
2012,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),0,M,3,4,0,1
2012,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),0,U,4,4,0,1
2012,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),1,F,2,4,0,2
2012,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),1,F,3,4,0,3
2012,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),1,F,4,4,0,1
2012,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),1,M,4,4,0,1
2012,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),1,U,3,4,0,2
2012,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),1,U,4,4,0,5
2012,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,F,2,4,0,1
2012,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,F,4,4,0,6
2012,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,F,4,NA,0,1
2012,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,M,4,4,0,4
2012,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,M,4,NA,0,1
2012,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,U,1,0,0,1
2012,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,U,2,4,0,6
2012,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,U,2,NA,0,1
2012,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,U,3,4,0,3
2012,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,U,3,NA,0,14
2012,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,U,4,4,0,9
2012,1,bird,CAGU,Larus californicus,California Gull,176829,CAGU: California Gull (Larus californicus; ITIS: 176829),NA,U,4,NA,0,6
2012,1,bird,CATE,Sterna caspia,Caspian Tern,176924,CATE: Caspian Tern (Sterna caspia; ITIS: 176924),NA,U,3,4,0,1
2012,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),1,F,4,4,0,1
2012,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),1,M,3,4,0,1
2012,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,F,2,NA,0,1
2012,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,F,3,NA,0,1
2012,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,F,4,NA,0,1
2012,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,M,2,NA,0,1
2012,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,U,2,4,0,6
2012,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,U,2,NA,0,3
2012,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,U,3,4,0,11
2012,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,U,3,NA,0,1
2012,1,bird,CLGR,Aechmophorus clarkii,Clark's Grebe,554027,CLGR: Clark's Grebe (Aechmophorus clarkii; ITIS: 554027),NA,U,4,4,0,9
2012,1,bird,COLO,Gavia immer,Comon Loon,174469,COLO: Comon Loon (Gavia immer; ITIS: 174469),1,U,3,4,0,1
2012,1,bird,COLO,Gavia immer,Comon Loon,174469,COLO: Comon Loon (Gavia immer; ITIS: 174469),NA,U,2,4,0,3
2012,1,bird,COLO,Gavia immer,Comon Loon,174469,COLO: Comon Loon (Gavia immer; ITIS: 174469),NA,U,3,4,0,3
2012,1,bird,COLO,Gavia immer,Comon Loon,174469,COLO: Comon Loon (Gavia immer; ITIS: 174469),NA,U,4,4,0,6
2012,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),0,U,1,4,0,1
2012,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),0,U,2,4,0,6
2012,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),0,U,3,4,0,25
2012,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),0,U,4,4,0,66
2012,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),1,U,0,4,0,1
2012,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),1,U,2,4,0,10
2012,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),1,U,3,4,0,28
2012,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),1,U,4,4,0,23
2012,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),NA,U,1,0,0,1
2012,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),NA,U,1,4,0,1
2012,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),NA,U,2,2,0,1
2012,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),NA,U,2,4,0,31
2012,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),NA,U,3,2,0,1
2012,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),NA,U,3,4,0,182
2012,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),NA,U,4,0,0,1
2012,1,bird,COMU,Uria aalgae,Common Murre,176974,COMU: Common Murre (Uria aalgae; ITIS: 176974),NA,U,4,4,0,366
2012,1,bird,COMU,Uria aalge,Common Murre,176974,COMU: Common Murre (Uria aalge; ITIS: 176974),NA,U,2,NA,0,9
2012,1,bird,COMU,Uria aalge,Common Murre,176974,COMU: Common Murre (Uria aalge; ITIS: 176974),NA,U,3,NA,0,66
2012,1,bird,COMU,Uria aalge,Common Murre,176974,COMU: Common Murre (Uria aalge; ITIS: 176974),NA,U,4,NA,0,33
2012,1,bird,CORM,Phalacrocorax (sp),Cormorant (unidentified),174713,CORM: Cormorant (unidentified) (Phalacrocorax (sp); ITIS: 174713),NA,U,3,NA,0,2
2012,1,bird,CORM,Phalacrocorax (sp),Cormorant (unidentified),174713,CORM: Cormorant (unidentified) (Phalacrocorax (sp); ITIS: 174713),NA,U,4,NA,0,3
2012,1,bird,CORM,NA,Unidentified Cormorant,174714,CORM: Unidentified Cormorant (NA; ITIS: 174714),0,U,2,4,0,1
2012,1,bird,CORM,NA,Unidentified Cormorant,174714,CORM: Unidentified Cormorant (NA; ITIS: 174714),1,U,4,4,0,2
2012,1,bird,CORM,NA,Unidentified Cormorant,174714,CORM: Unidentified Cormorant (NA; ITIS: 174714),NA,U,3,4,0,4
2012,1,bird,CORM,NA,Unidentified Cormorant,174714,CORM: Unidentified Cormorant (NA; ITIS: 174714),NA,U,4,4,0,23
2012,1,bird,CWGR,NA,Clark's/Western Grebe,174477,CWGR: Clark's/Western Grebe (NA; ITIS: 174477),1,U,2,4,0,1
2012,1,bird,CWGR,NA,Clark's/Western Grebe,174477,CWGR: Clark's/Western Grebe (NA; ITIS: 174477),1,U,3,4,0,5
2012,1,bird,CWGR,NA,Clark's/Western Grebe,174477,CWGR: Clark's/Western Grebe (NA; ITIS: 174477),1,U,4,4,0,11
2012,1,bird,CWGR,NA,Clark's/Western Grebe,174477,CWGR: Clark's/Western Grebe (NA; ITIS: 174477),NA,F,3,4,0,1
2012,1,bird,CWGR,NA,Clark's/Western Grebe,174477,CWGR: Clark's/Western Grebe (NA; ITIS: 174477),NA,F,4,4,0,2
2012,1,bird,CWGR,NA,Clark's/Western Grebe,174477,CWGR: Clark's/Western Grebe (NA; ITIS: 174477),NA,M,3,4,0,4
2012,1,bird,CWGR,NA,Clark's/Western Grebe,174477,CWGR: Clark's/Western Grebe (NA; ITIS: 174477),NA,M,4,2,0,1
2012,1,bird,CWGR,NA,Clark's/Western Grebe,174477,CWGR: Clark's/Western Grebe (NA; ITIS: 174477),NA,M,4,4,0,22
2012,1,bird,CWGR,NA,Clark's/Western Grebe,174477,CWGR: Clark's/Western Grebe (NA; ITIS: 174477),NA,U,1,4,0,1
2012,1,bird,CWGR,NA,Clark's/Western Grebe,174477,CWGR: Clark's/Western Grebe (NA; ITIS: 174477),NA,U,2,4,0,17
2012,1,bird,CWGR,NA,Clark's/Western Grebe,174477,CWGR: Clark's/Western Grebe (NA; ITIS: 174477),NA,U,3,4,0,80
2012,1,bird,CWGR,NA,Clark's/Western Grebe,174477,CWGR: Clark's/Western Grebe (NA; ITIS: 174477),NA,U,4,4,0,175
2012,1,bird,CWGU,NA,California/Western Gull,176802,CWGU: California/Western Gull (NA; ITIS: 176802),NA,M,3,4,0,1
2012,1,bird,DCCO,Phalacrocorax auritus,Double-crested Cormorant,17417,DCCO: Double-crested Cormorant (Phalacrocorax auritus; ITIS: 17417),0,U,3,4,0,1
2012,1,bird,DCCO,Phalacrocorax auritus,Double-crested Cormorant,17417,DCCO: Double-crested Cormorant (Phalacrocorax auritus; ITIS: 17417),NA,U,3,4,0,3
2012,1,bird,DCCO,Phalacrocorax auritus,Double-crested Cormorant,17417,DCCO: Double-crested Cormorant (Phalacrocorax auritus; ITIS: 17417),NA,U,4,4,0,3
2012,1,bird,DOVE,NA,Unidentified dove/pigeon,174371,DOVE: Unidentified dove/pigeon (NA; ITIS: 174371),NA,U,2,4,0,1
2012,1,bird,DOVE,NA,Unidentified dove/pigeon,174371,DOVE: Unidentified dove/pigeon (NA; ITIS: 174371),NA,U,4,4,0,3
2012,1,bird,DUCK,NA,Unidentified duck/goose,174371,DUCK: Unidentified duck/goose (NA; ITIS: 174371),NA,U,0,4,0,1
2012,1,bird,DUCK,NA,Unidentified duck/goose,174371,DUCK: Unidentified duck/goose (NA; ITIS: 174371),NA,U,3,4,0,1
2012,1,bird,DUCK,NA,Unidentified duck/goose,174371,DUCK: Unidentified duck/goose (NA; ITIS: 174371),NA,U,4,4,0,1
2012,1,bird,EAGR,Podiceps nigricollis,Eared Grebe,174485,EAGR: Eared Grebe (Podiceps nigricollis; ITIS: 174485),1,U,2,4,0,1
2012,1,bird,EAGR,Podiceps nigricollis,Eared Grebe,174485,EAGR: Eared Grebe (Podiceps nigricollis; ITIS: 174485),1,U,3,4,0,2
2012,1,bird,EAGR,Podiceps nigricollis,Eared Grebe,174485,EAGR: Eared Grebe (Podiceps nigricollis; ITIS: 174485),NA,U,2,4,0,4
2012,1,bird,EAGR,Podiceps nigricollis,Eared Grebe,174485,EAGR: Eared Grebe (Podiceps nigricollis; ITIS: 174485),NA,U,2,NA,0,1
2012,1,bird,EAGR,Podiceps nigricollis,Eared Grebe,174485,EAGR: Eared Grebe (Podiceps nigricollis; ITIS: 174485),NA,U,3,4,0,4
2012,1,bird,EAGR,Podiceps nigricollis,Eared Grebe,174485,EAGR: Eared Grebe (Podiceps nigricollis; ITIS: 174485),NA,U,3,NA,0,1
2012,1,bird,EAGR,Podiceps nigricollis,Eared Grebe,174485,EAGR: Eared Grebe (Podiceps nigricollis; ITIS: 174485),NA,U,4,4,0,1
2012,1,bird,EHGR,Podiceps auritus/nigricol.,Eared/Horned Grebe,174478,EHGR: Eared/Horned Grebe (Podiceps auritus/nigricol.; ITIS: 174478),NA,U,3,NA,0,1
2012,1,bird,ELTE,Sterna elegans,Elegant Tern,176925,ELTE: Elegant Tern (Sterna elegans; ITIS: 176925),NA,U,2,4,0,1
2012,1,bird,ELTE,Sterna elegans,Elegant Tern,176925,ELTE: Elegant Tern (Sterna elegans; ITIS: 176925),NA,U,3,4,0,1
2012,1,bird,GCSP,Zonotrichia atricapilla,Golden-crowned Sparrow,179461,GCSP: Golden-crowned Sparrow (Zonotrichia atricapilla; ITIS: 179461),NA,U,2,NA,0,1
2012,1,bird,GLGU,Larus hyperboreus,Glaucous Gull,176808,GLGU: Glaucous Gull (Larus hyperboreus; ITIS: 176808),NA,F,4,4,0,1
2012,1,bird,GLGU,Larus hyperboreus,Glaucous Gull,176808,GLGU: Glaucous Gull (Larus hyperboreus; ITIS: 176808),NA,U,4,4,0,2
2012,1,bird,GREB,Podicipedidae (gen sp),Grebe (unidentified),174477,GREB: Grebe (unidentified) (Podicipedidae (gen sp); ITIS: 174477),NA,U,4,NA,0,2
2012,1,bird,GREB,NA,Unidentified Grebe,174477,GREB: Unidentified Grebe (NA; ITIS: 174477),1,U,2,4,0,1
2012,1,bird,GREB,NA,Unidentified Grebe,174477,GREB: Unidentified Grebe (NA; ITIS: 174477),1,U,3,4,0,1
2012,1,bird,GREB,NA,Unidentified Grebe,174477,GREB: Unidentified Grebe (NA; ITIS: 174477),1,U,4,4,0,1
2012,1,bird,GREB,NA,Unidentified Grebe,174477,GREB: Unidentified Grebe (NA; ITIS: 174477),NA,U,3,4,0,16
2012,1,bird,GREB,NA,Unidentified Grebe,174477,GREB: Unidentified Grebe (NA; ITIS: 174477),NA,U,4,4,0,49
2012,1,bird,GULL,Larus (sp),Gull (unidentified),176803,GULL: Gull (unidentified) (Larus (sp); ITIS: 176803),NA,M,4,NA,0,1
2012,1,bird,GULL,Larus (sp),Gull (unidentified),176803,GULL: Gull (unidentified) (Larus (sp); ITIS: 176803),NA,U,0,NA,0,1
2012,1,bird,GULL,Larus (sp),Gull (unidentified),176803,GULL: Gull (unidentified) (Larus (sp); ITIS: 176803),NA,U,3,NA,0,1
2012,1,bird,GULL,Larus (sp),Gull (unidentified),176803,GULL: Gull (unidentified) (Larus (sp); ITIS: 176803),NA,U,4,NA,0,7
2012,1,bird,GULL,NA,Unidentified Gull,716802,GULL: Unidentified Gull (NA; ITIS: 716802),0,U,4,4,0,2
2012,1,bird,GULL,NA,Unidentified Gull,716802,GULL: Unidentified Gull (NA; ITIS: 716802),1,F,3,4,0,1
2012,1,bird,GULL,NA,Unidentified Gull,716802,GULL: Unidentified Gull (NA; ITIS: 716802),1,M,4,4,0,1
2012,1,bird,GULL,NA,Unidentified Gull,716802,GULL: Unidentified Gull (NA; ITIS: 716802),1,U,2,4,0,3
2012,1,bird,GULL,NA,Unidentified Gull,716802,GULL: Unidentified Gull (NA; ITIS: 716802),1,U,3,4,0,12
2012,1,bird,GULL,NA,Unidentified Gull,716802,GULL: Unidentified Gull (NA; ITIS: 716802),1,U,4,0,0,1
2012,1,bird,GULL,NA,Unidentified Gull,716802,GULL: Unidentified Gull (NA; ITIS: 716802),1,U,4,4,0,47
2012,1,bird,GULL,NA,Unidentified Gull,716802,GULL: Unidentified Gull (NA; ITIS: 716802),NA,F,3,4,0,1
2012,1,bird,GULL,NA,Unidentified Gull,716802,GULL: Unidentified Gull (NA; ITIS: 716802),NA,M,3,4,0,1
2012,1,bird,GULL,NA,Unidentified Gull,716802,GULL: Unidentified Gull (NA; ITIS: 716802),NA,U,2,4,0,1
2012,1,bird,GULL,NA,Unidentified Gull,716802,GULL: Unidentified Gull (NA; ITIS: 716802),NA,U,3,4,0,18
2012,1,bird,GULL,NA,Unidentified Gull,716802,GULL: Unidentified Gull (NA; ITIS: 716802),NA,U,4,2,0,1
2012,1,bird,GULL,NA,Unidentified Gull,716802,GULL: Unidentified Gull (NA; ITIS: 716802),NA,U,4,4,0,91
2012,1,bird,GWGU,Larus glaucescens,Glaucous-winged Gull,176814,GWGU: Glaucous-winged Gull (Larus glaucescens; ITIS: 176814),0,F,4,4,0,1
2012,1,bird,GWGU,Larus glaucescens,Glaucous-winged Gull,176814,GWGU: Glaucous-winged Gull (Larus glaucescens; ITIS: 176814),0,M,3,4,0,2
2012,1,bird,GWGU,Larus glaucescens,Glaucous-winged Gull,176814,GWGU: Glaucous-winged Gull (Larus glaucescens; ITIS: 176814),0,M,4,4,0,1
2012,1,bird,GWGU,Larus glaucescens,Glaucous-winged Gull,176814,GWGU: Glaucous-winged Gull (Larus glaucescens; ITIS: 176814),0,U,3,4,0,1
2012,1,bird,GWGU,Larus glaucescens,Glaucous-winged Gull,176814,GWGU: Glaucous-winged Gull (Larus glaucescens; ITIS: 176814),0,U,4,4,0,1
2012,1,bird,GWGU,Larus glaucescens,Glaucous-winged Gull,176814,GWGU: Glaucous-winged Gull (Larus glaucescens; ITIS: 176814),NA,F,2,4,0,2
2012,1,bird,GWGU,Larus glaucescens,Glaucous-winged Gull,176814,GWGU: Glaucous-winged Gull (Larus glaucescens; ITIS: 176814),NA,F,4,4,0,1
2012,1,bird,GWGU,Larus glaucescens,Glaucous-winged Gull,176814,GWGU: Glaucous-winged Gull (Larus glaucescens; ITIS: 176814),NA,M,2,4,0,4
2012,1,bird,GWGU,Larus glaucescens,Glaucous-winged Gull,176814,GWGU: Glaucous-winged Gull (Larus glaucescens; ITIS: 176814),NA,M,3,4,0,2
2012,1,bird,GWGU,Larus glaucescens,Glaucous-winged Gull,176814,GWGU: Glaucous-winged Gull (Larus glaucescens; ITIS: 176814),NA,M,4,4,0,1
2012,1,bird,GWGU,Larus glaucescens,Glaucous-winged Gull,176814,GWGU: Glaucous-winged Gull (Larus glaucescens; ITIS: 176814),NA,U,2,4,0,2
2012,1,bird,GWGU,Larus glaucescens,Glaucous-winged Gull,176814,GWGU: Glaucous-winged Gull (Larus glaucescens; ITIS: 176814),NA,U,2,NA,0,6
2012,1,bird,GWGU,Larus glaucescens,Glaucous-winged Gull,176814,GWGU: Glaucous-winged Gull (Larus glaucescens; ITIS: 176814),NA,U,3,4,0,1
2012,1,bird,GWGU,Larus glaucescens,Glaucous-winged Gull,176814,GWGU: Glaucous-winged Gull (Larus glaucescens; ITIS: 176814),NA,U,3,NA,0,6
2012,1,bird,GWGU,Larus glaucescens,Glaucous-winged Gull,176814,GWGU: Glaucous-winged Gull (Larus glaucescens; ITIS: 176814),NA,U,4,4,0,7
2012,1,bird,HEEG,Larus heermanni,Heermann's Gull,176841,HEEG: Heermann's Gull (Larus heermanni; ITIS: 176841),0,U,2,4,0,1
2012,1,bird,HEEG,Larus heermanni,Heermann's Gull,176841,HEEG: Heermann's Gull (Larus heermanni; ITIS: 176841),0,U,3,4,0,1
2012,1,bird,HEEG,Larus heermanni,Heermann's Gull,176841,HEEG: Heermann's Gull (Larus heermanni; ITIS: 176841),0,U,4,4,0,1
2012,1,bird,HEEG,Larus heermanni,Heermann's Gull,176841,HEEG: Heermann's Gull (Larus heermanni; ITIS: 176841),1,F,3,4,0,1
2012,1,bird,HEEG,Larus heermanni,Heermann's Gull,176841,HEEG: Heermann's Gull (Larus heermanni; ITIS: 176841),1,M,4,4,0,1
2012,1,bird,HEEG,Larus heermanni,Heermann's Gull,176841,HEEG: Heermann's Gull (Larus heermanni; ITIS: 176841),1,U,2,4,0,2
2012,1,bird,HEEG,Larus heermanni,Heermann's Gull,176841,HEEG: Heermann's Gull (Larus heermanni; ITIS: 176841),1,U,4,4,0,3
2012,1,bird,HEEG,Larus heermanni,Heermann's Gull,176841,HEEG: Heermann's Gull (Larus heermanni; ITIS: 176841),NA,F,3,4,0,1
2012,1,bird,HEEG,Larus heermanni,Heermann's Gull,176841,HEEG: Heermann's Gull (Larus heermanni; ITIS: 176841),NA,F,4,4,0,1
2012,1,bird,HEEG,Larus heermanni,Heermann's Gull,176841,HEEG: Heermann's Gull (Larus heermanni; ITIS: 176841),NA,M,3,4,0,1
2012,1,bird,HEEG,Larus heermanni,Heermann's Gull,176841,HEEG: Heermann's Gull (Larus heermanni; ITIS: 176841),NA,U,0,NA,0,1
2012,1,bird,HEEG,Larus heermanni,Heermann's Gull,176841,HEEG: Heermann's Gull (Larus heermanni; ITIS: 176841),NA,U,2,4,0,6
2012,1,bird,HEEG,Larus heermanni,Heermann's Gull,176841,HEEG: Heermann's Gull (Larus heermanni; ITIS: 176841),NA,U,2,NA,0,1
2012,1,bird,HEEG,Larus heermanni,Heermann's Gull,176841,HEEG: Heermann's Gull (Larus heermanni; ITIS: 176841),NA,U,3,4,0,3
2012,1,bird,HEEG,Larus heermanni,Heermann's Gull,176841,HEEG: Heermann's Gull (Larus heermanni; ITIS: 176841),NA,U,3,NA,0,7
2012,1,bird,HEEG,Larus heermanni,Heermann's Gull,176841,HEEG: Heermann's Gull (Larus heermanni; ITIS: 176841),NA,U,4,4,0,33
2012,1,bird,HEEG,Larus heermanni,Heermann's Gull,176841,HEEG: Heermann's Gull (Larus heermanni; ITIS: 176841),NA,U,4,NA,0,1
2012,1,bird,HERG,Larus argentatus,Herring Gull,176824,HERG: Herring Gull (Larus argentatus; ITIS: 176824),1,F,3,4,0,1
2012,1,bird,HERG,Larus argentatus,Herring Gull,176824,HERG: Herring Gull (Larus argentatus; ITIS: 176824),1,U,3,4,0,1
2012,1,bird,HERG,Larus argentatus,Herring Gull,176824,HERG: Herring Gull (Larus argentatus; ITIS: 176824),NA,F,2,4,0,1
2012,1,bird,HERG,Larus argentatus,Herring Gull,176824,HERG: Herring Gull (Larus argentatus; ITIS: 176824),NA,F,3,4,0,3
2012,1,bird,HERG,Larus argentatus,Herring Gull,176824,HERG: Herring Gull (Larus argentatus; ITIS: 176824),NA,M,2,4,0,2
2012,1,bird,HERG,Larus argentatus,Herring Gull,176824,HERG: Herring Gull (Larus argentatus; ITIS: 176824),NA,M,3,4,0,1
2012,1,bird,HERG,Larus argentatus,Herring Gull,176824,HERG: Herring Gull (Larus argentatus; ITIS: 176824),NA,M,4,4,0,1
2012,1,bird,HERG,Larus argentatus,Herring Gull,176824,HERG: Herring Gull (Larus argentatus; ITIS: 176824),NA,U,3,4,0,2
2012,1,bird,HERG,Larus argentatus,Herring Gull,176824,HERG: Herring Gull (Larus argentatus; ITIS: 176824),NA,U,3,NA,0,2
2012,1,bird,HERG,Larus argentatus,Herring Gull,176824,HERG: Herring Gull (Larus argentatus; ITIS: 176824),NA,U,4,4,0,1
2012,1,bird,HERG,Larus argentatus,Herring Gull,176824,HERG: Herring Gull (Larus argentatus; ITIS: 176824),NA,U,4,NA,0,1
2012,1,bird,HOGR,Podiceps auritus,Horned Grebe,174482,HOGR: Horned Grebe (Podiceps auritus; ITIS: 174482),1,U,2,4,0,1
2012,1,bird,HOGR,Podiceps auritus,Horned Grebe,174482,HOGR: Horned Grebe (Podiceps auritus; ITIS: 174482),1,U,3,4,0,2
2012,1,bird,HOGR,Podiceps auritus,Horned Grebe,174482,HOGR: Horned Grebe (Podiceps auritus; ITIS: 174482),NA,U,2,4,0,1
2012,1,bird,HOGR,Podiceps auritus,Horned Grebe,174482,HOGR: Horned Grebe (Podiceps auritus; ITIS: 174482),NA,U,3,4,0,1
2012,1,bird,HOGR,Podiceps auritus,Horned Grebe,174482,HOGR: Horned Grebe (Podiceps auritus; ITIS: 174482),NA,U,3,NA,0,3
2012,1,bird,HOGR,Podiceps auritus,Horned Grebe,174482,HOGR: Horned Grebe (Podiceps auritus; ITIS: 174482),NA,U,4,4,0,1
2012,1,bird,HOPU,Fratercula corniculata,Horned Puffin,177029,HOPU: Horned Puffin (Fratercula corniculata; ITIS: 177029),NA,U,2,NA,0,1
2012,1,bird,LOON,NA,Unidentified Loon,174467,LOON: Unidentified Loon (NA; ITIS: 174467),NA,U,2,4,0,3
2012,1,bird,LOON,NA,Unidentified Loon,174467,LOON: Unidentified Loon (NA; ITIS: 174467),NA,U,3,4,0,7
